x,y,z,t,d,dx,dy,dz,eta
-0.0049539454,0.0006458883,0.0003414918,0.005,1.0304562181318033e-07,1.0160000130099434e-07,1.7199999646777542e-08,0,-9.852354557020326e-08
-0.0049742352,-0.0004914003,0.05,0.005,0.0,0.0,0.0,0,0.0
-0.0049535106,-0.000648595,0.0496587296,0.005,1.7253984907483755e-08,1.7099999638503505e-08,2.2999999682582484e-09,0,-1.7253879078076018e-08
0.0037157,0.0033457,0.0,0.005,0.0,0.0,0.0,0,0.0
0.0037169443,0.0033442462,0.0003676113,0.005,1.3214723537657846e-07,-1.1600000249245568e-07,-6.329999990839497e-08,0,-1.2857205196770832e-07
0.0037157,-0.0033457,0.05,0.005,0.0,0.0,0.0,0,0.0
0.0037169442,-0.0033442462,0.0496323866,0.005,1.905911872768229e-08,-1.4300000295008886e-08,1.2600000154350255e-08,0,-1.9058091634341356e-08
0.0033457,-0.0037157,0.0,0.005,0.0,0.0,0.0,0,0.0
0.003344,-0.0037172,0.0003514996,0.005,1.1208755523739455e-07,-6.089999970981808e-08,9.410000245679839e-08,0,-1.1068778798216383e-07
0.0033457,0.0037157,0.05,0.005,0.0,0.0,0.0,0,0.0
0.0033440963,0.0037170934,0.0496317803,0.005,1.8843035576310285e-08,-1.2500000146076218e-08,-1.4100000278460811e-08,0,-1.8842533295801434e-08
-0.0037157,0.0033457,0.05,0.005,0.0,0.0,0.0,0,0.0
-0.0037207,0.0033401,0.0496425,0.005,1.847836550439297e-08,1.3700000245364663e-08,-1.240000013780218e-08,0,-1.847821164049218e-08
-0.0037157,-0.0033457,0.0,0.005,0.0,0.0,0.0,0,0.0
-0.0037208789,-0.0033398706,0.0003765872,0.005,1.5194198965673422e-07,9.459999716909806e-08,1.1889999740333224e-07,0,-1.4982206029186956e-07
-0.0033457,-0.0037157,0.05,0.005,0.0,0.0,0.0,0,0.0
-0.0033401159,-0.0037206435,0.0496267839,0.005,1.9266551021246414e-08,1.2800000170898329e-08,1.4400000303282923e-08,0,-1.9266318648965275e-08
-0.0033457,0.0037157,0.0,0.005,0.0,0.0,0.0,0,0.0
-0.0033402979,0.0037204528,0.0003770125,0.005,4.322337332496318e-08,2.550000033352262e-08,-3.490000111128211e-08,0,-4.3004829190784744e-08
-0.0005225731,0.0049726,0.05,0.005,0.0,0.0,0.0,0,0.0
-0.0005312613,0.0049713065,0.0496200664,0.005,1.93932976344513e-08,1.8999999351621e-09,-1.929999982053232e-08,0,-1.939262463633573e-08
-0.0005225731,-0.0049726,0.0,0.005,0.0,0.0,0.0,0,0.0
-0.0005306688,-0.0049713339,0.0003752727,0.005,1.558742184215589e-07,1.7399999663325616e-08,1.5489999327655823e-07,0,-1.5587183851105413e-07
-0.0010395,0.0048907,0.05,0.005,0.0,0.0,0.0,0,0.0
-0.0010395,-0.0048907,0.0,0.005,0.0,0.0,0.0,0,0.0
-0.0048984347,0.0009912543,-0.0,0.005,0.0,0.0,0.0,0,0.0
-0.004897695,-0.0009959288,0.05,0.005,0.0,0.0,0.0,0,0.0
0.0049713721,0.0005258274,0.0495937659,0.005,2.041886304482432e-08,-2.0299999903272692e-08,-2.1999999599842113e-09,0,-2.041879619552045e-08
0.0049695682,-0.0005372261,0.0004075724,0.005,1.4060088915357483e-07,-1.4059999386972777e-07,4.999999858590343e-10,0,-1.3983930170855668e-07
-0.0040361069,0.002946441,0.0489337976,0.005,6.706131472355992e-08,5.389999913063548e-08,-3.9900001524983963e-08,0,-6.705983375196456e-08
