x,y,z,t,d,dx,dy,dz,eta
0.0048697265,0.0011180209,0.0492935041,0.01,4.404472292662831e-06,4.2942001527990215e-06,9.794000561669236e-07,0,4.404467964199896e-06
0.0048693543,-0.001119406,0.0007069905,0.01,9.730596417512061e-08,4.589999846871251e-08,8.580000354641015e-08,0,2.5511084707392773e-08
-0.0047335176,-0.0015981133,0.0495602803,0.01,2.485290451659239e-06,-2.3524000880570384e-06,-8.018000130505243e-07,0,2.485280124444461e-06
-0.0047326357,0.0016004185,0.0004381873,0.01,7.58870868367012e-08,-6.620000192469888e-08,3.7100001293310925e-08,0,7.459614647254559e-08
-0.0015095313,-0.0047661802,0.00042271,0.01,2.3584952657529357e-08,-2.2000000043931323e-08,8.499999815114734e-09,0,-1.4606546519177477e-09
-0.0015075344,0.004766703,0.0495810082,0.01,2.3451464130630484e-06,-7.392000043182634e-07,2.225599928351585e-06,0,2.344904734706034e-06
-0.0019968451,0.0045839344,0.0009541352,0.01,4.989929891507927e-08,6.3000000771751274e-09,-4.9499998766577846e-08,0,-4.7897104346952823e-08
-0.0024955514,0.0043321233,0.0008118238,0.01,3.1093406960280845e-08,-1.2200000121254106e-08,-2.860000059001777e-08,0,-1.8692381626057852e-08
-0.001996949,-0.0045838953,0.0490454739,0.01,6.286217740125721e-06,-2.5398001071152976e-06,-5.750299806095427e-06,0,6.286137336417724e-06
-0.002497795,-0.0043306754,0.0491858284,0.01,5.290465651341947e-06,-2.634599923112546e-06,-4.587800049193902e-06,0,5.290456212101759e-06
-0.004583453,0.0019978991,0.0490442611,0.01,6.384882453858154e-06,-5.822299954161281e-06,2.6206000711681554e-06,0,6.384432815594032e-06
-0.0043287183,0.0025009773,0.0491888644,0.01,5.32715648660087e-06,-4.603699835570296e-06,2.6804000299307518e-06,0,5.327126958244548e-06
-0.0045834758,-0.0019978519,0.0009577168,0.01,1.282588755202596e-07,-9.469999895372894e-08,8.650000182797157e-08,0,5.2249918369370874e-08
-0.0043285199,-0.0025011947,0.0008152146,0.01,9.850730720017964e-08,-7.050000050412564e-08,6.879999858711017e-08,0,2.6620819034393894e-08
-0.0045654235,-0.0020374954,0.0492573036,0.01,4.737185918202158e-06,-4.323700068198377e-06,-1.935600039359997e-06,0,4.737182625526998e-06
-0.0045663474,0.0020356893,0.0007414236,0.01,1.3494235417965683e-07,-1.1880000272412872e-07,6.399999818995639e-08,0,1.34565198684454e-07
-0.0020740728,-0.0045467882,0.0007584565,0.01,5.137908232200061e-08,-4.340000003821842e-08,2.7500000499003363e-08,0,-7.007620270518822e-09
-0.0020737494,0.0045469519,0.0492444325,0.01,4.76494460599497e-06,-2.0002000837848755e-06,4.324800102040172e-06,0,4.764877477278322e-06
0.0043479557,-0.0024646585,0.0487488282,0.01,9.367548045702279e-06,8.166800398612395e-06,-4.588499905366916e-06,0,9.367480536530415e-06
0.0024675038,0.0043464987,0.0487457688,0.01,9.065260201168712e-06,4.469599844014738e-06,7.886799721745774e-06,0,9.06525748629091e-06
0.0043461675,0.0024681733,0.0012526999,0.01,3.0845657761346956e-07,1.9850000398946577e-07,2.3610000710050372e-07,0,2.8920076371435205e-07
0.0024630794,-0.0043487467,0.0012528781,0.01,1.4502833778351487e-07,-6.100000060627053e-09,1.4489999955458188e-07,0,-1.2908708543323683e-07
-0.0019798683,0.0045903585,0.0014023881,0.01,8.326919953560719e-08,1.2000000104706032e-08,-8.239999971237921e-08,0,-8.04147874972766e-08
-0.0045892532,-0.0019828027,0.0014029165,0.01,2.0241269282905705e-07,-1.4030000272668985e-07,1.4590000319003593e-07,0,7.093013950319749e-08
-0.0019818421,-0.0045896147,0.0485969559,0.01,1.0373605618951842e-05,-4.069399892614456e-06,-9.542100087855943e-06,0,1.0373500045008158e-05
-0.0045899874,0.0019808586,0.0485957094,0.01,1.057798999681836e-05,-9.698200301500037e-06,4.223600171826547e-06,0,1.0577932230658449e-05
0.0019964,-0.0045842,0.0014339,0.01,1.7091416282255523e-07,-2.2700000101849582e-08,1.6939999625265045e-07,0,-1.643744804479333e-07
