x,y,z,t,u,v,w,p,d,dx,dy,dz,eta
0.0048907,-0.0010396,0.0281,0.0025,-0.0003228093,7.25836e-05,0.0,-10.02207,2.218659460595518e-07,-2.164999983733651e-07,4.8499998683837475e-08,0.0,-2.218526955295383e-07
0.0049726,-0.0005226631,0.0283,0.0025,-0.0003307672,4.0204e-05,0.0,-9.723024,2.1716705589369667e-07,-2.156999983071728e-07,2.520000030870051e-08,0.0,-2.1715250036677403e-07
-0.0049726,-0.0005226631,0.0217,0.0025,-0.0017521905,-0.0002276462,0.0,-26.75896,2.4929533992690267e-07,-2.460000132487039e-07,-4.039999978999731e-08,0.0,2.488754197553511e-07
-0.0048907,-0.0010396,0.0219,0.0025,-0.0014497195,-0.0003464928,0.0,-25.31348,1.8348809760482254e-07,-1.7620000392071233e-07,-5.1200000683593316e-08,0.0,1.829948344305929e-07
-0.0049726,0.0005226631,0.0283,0.0025,0.0003216573,-3.51359e-05,0.0,-9.502168,2.1618107837184652e-07,2.148999982409805e-07,-2.350000016804188e-08,0.0,-2.1617917805166753e-07
-0.0048907,0.0010396,0.0281,0.0025,0.0003117329,-6.86977e-05,0.0,-10.03353,2.1952480722120526e-07,2.145000053133117e-07,-4.669999853490481e-08,0.0,-2.1952214670096365e-07
0.0048907,0.0010396,0.0219,0.0025,0.0013811782,0.0003259943,0.0,-25.76249,1.6788115431154438e-07,1.602000025968664e-07,5.0200000600852945e-08,0.0,1.6713659079480025e-07
0.0049726,0.0005226631,0.0217,0.0025,0.0016773808,0.0002024497,0.0,-25.83178,2.3175405772235536e-07,2.287000029355113e-07,3.750000132640707e-08,0.0,2.313670507654922e-07
-0.005,0.0,0.0145,0.0025,-0.0142539928,-1.62188e-05,0.0,22.72089,5.962245722912485e-06,-5.961499937257031e-06,-9.429999892063279e-08,0.0,5.96150088818994e-06
-0.0049726,0.0005226668,0.0143,0.0025,-0.0162623295,0.0017340999,0.0,21.43115,6.494498848041985e-06,-6.464500074798707e-06,6.23500000074273e-07,0.0,6.494260316931323e-06
0.005,-0.0,0.0145,0.0025,0.0143905135,-0.0001997556,0.0,25.03824,6.2594417613581754e-06,6.259099791350309e-06,-6.540000185850658e-08,0.0,6.259100427181974e-06
0.0049726,-0.0005226668,0.0143,0.0025,0.0163047063,-0.001936645,0.0,23.16514,6.776022019039374e-06,6.733299869665643e-06,-7.597000148962252e-07,0.0,6.775825080389958e-06
0.005,-0.0,0.0355,0.0025,-0.0001550607,-1.007e-07,0.0,-1.476297,6.570030564034823e-08,-6.570000010697186e-08,-2.000000026702864e-10,0.0,-6.569999999594955e-08
0.0049726,0.0005226668,0.0357,0.0025,-0.0001488555,-1.5656e-05,0.0,-1.38609,6.295752541518596e-08,-6.260000162683355e-08,-6.700000110271276e-09,0.0,-6.295741195906646e-08
-0.005,0.0,0.0355,0.0025,0.0001558994,3.323e-07,0.0,-1.503774,6.599999835543713e-08,6.599999835543713e-08,-0.0,0.0,-6.599999999995498e-08
-0.0049726,-0.0005226668,0.0357,0.0025,0.0001486621,1.54815e-05,0.0,-1.379555,6.293655729905367e-08,6.260000162683355e-08,6.500000093723202e-09,0.0,-6.293650525908412e-08
-0.0048907,-0.0010396,0.0224,0.0025,-0.0008484455,-0.0002118641,0.0,-23.79844,4.517742624443599e-08,-4.079999982309346e-08,-1.9399999828806358e-08,0.0,4.3942021786883e-08
-0.0049726,-0.0005226632,0.0222,0.0025,-0.0010820761,-0.0001438334,0.0,-24.33489,8.990733846303556e-08,-8.770000192726002e-08,-1.9799999861902506e-08,0.0,8.928929067213848e-08
0.0048907,-0.0010396,0.0276,0.0025,-0.0003030503,6.90903e-05,0.0,-10.95457,2.2668305632578267e-07,-2.2109999520125712e-07,5.000000058430487e-08,0.0,-2.266640467141895e-07
0.0049726,-0.0005226632,0.0278,0.0025,-0.0003133112,3.93e-05,0.0,-10.1728,2.2255940734794422e-07,-2.2099999341662624e-07,2.6300000399714918e-08,0.0,-2.225384498214314e-07
-0.0048907,0.0010396,0.0276,0.0025,0.0002879645,-6.29445e-05,0.0,-11.1487,2.2369329144567018e-07,2.1869999500268023e-07,-4.700000033608376e-08,0.0,-2.2369273459336286e-07
-0.0049726,0.0005226632,0.0278,0.0025,0.0003021291,-3.27173e-05,0.0,-10.73367,2.2178072356382472e-07,2.2049999870432657e-07,-2.380000019286399e-08,0.0,-2.2177985801747485e-07
0.0048907,0.0010396,0.0224,0.0025,0.0007986777,0.0002038117,0.0,-23.63378,3.8225646648015754e-08,3.139999904533397e-08,2.180000002738325e-08,0.0,3.5246475039822645e-08
0.0049726,0.0005226632,0.0222,0.0025,0.0010210884,0.0001316896,0.0,-24.19048,7.902468013298858e-08,7.610000096747171e-08,2.1299999986013063e-08,0.0,7.790964757451585e-08
0.005,-0.0,0.035,0.0025,-0.0001708624,-4.912e-07,0.0,-1.753852,7.360026899050354e-08,-7.359999898426395e-08,-2.000000026702864e-10,0.0,-7.359999999560773e-08
0.0049726,0.0005226667,0.0352,0.0025,-0.0001637625,-1.71186e-05,0.0,-1.665752,7.059950490884148e-08,-7.020000225566037e-08,-7.499999732374363e-09,0.0,-7.059940113681579e-08
-0.005,0.0,0.035,0.0025,0.0001713404,2.382e-07,0.0,-1.807973,7.389999723272922e-08,7.389999723272922e-08,0.0,0.0,-7.390000000048053e-08
-0.0049726,-0.0005226667,0.0352,0.0025,0.0001638267,1.72396e-05,0.0,-1.723375,7.067800567028826e-08,7.029999693486388e-08,7.3000001599154984e-09,0.0,-7.067794657866777e-08
-0.005,0.0,0.015,0.0025,-0.0102308118,-7.96086e-05,0.0,23.63558,5.059512659499887e-06,-5.058399892732268e-06,-1.0610000344968284e-07,0.0,5.058401124582827e-06
-0.0049726,0.0005226667,0.0148,0.0025,-0.011809666,0.0012094628,0.0,24.05111,5.414157385530416e-06,-5.391500053519849e-06,4.948000196236535e-07,0.0,5.413685632331411e-06
0.005,-0.0,0.015,0.0025,0.0105247479,-0.0001520109,0.0,26.41264,5.3646290325559676e-06,5.364299795473926e-06,-5.940000136206436e-08,0.0,5.364300352457205e-06
0.0049726,-0.0005226667,0.0148,0.0025,0.012037677,-0.0014279927,0.0,26.81069,5.717018211726099e-06,5.680799858964747e-06,-6.425000265153358e-07,0.0,5.716839952421213e-06
-0.0049726,-0.0005226633,0.0227,0.0025,-0.0005708237,-8.1293e-05,0.0,-22.74967,2.24588507791168e-08,2.180000002738325e-08,-5.4000000027087935e-09,0.0,-2.1116084324666884e-08
-0.0048907,-0.0010396,0.0229,0.0025,-0.0004053622,-0.000110642,0.0,-21.78357,5.067198571850895e-08,5.0600000633949094e-08,2.7000000013543968e-09,0.0,-5.005554745956403e-08
0.0049726,0.0005226633,0.0227,0.0025,0.0005315489,8.05096e-05,0.0,-22.27057,2.86895449619351e-08,-2.7000000457633178e-08,9.699999914403179e-09,0.0,-2.583809501858353e-08
0.0048907,0.0010396,0.0229,0.0025,0.000379528,0.0001146256,0.0,-21.36197,5.393004798293077e-08,-5.389999913063548e-08,1.8000000379103653e-09,0.0,-5.2347771934031784e-08
-0.0049726,0.0005226633,0.0273,0.0025,0.0002766922,-2.96317e-05,0.0,-11.47773,2.2463261473149032e-07,2.2339999361520313e-07,-2.350000016804188e-08,0.0,-2.24632610395549e-07
-0.0048907,0.0010396,0.0271,0.0025,0.0002602295,-5.61528e-05,0.0,-11.55582,2.2476267247384385e-07,2.1990000220739603e-07,-4.649999851835673e-08,0.0,-2.2476254871953844e-07
0.0049726,-0.0005226633,0.0273,0.0025,-0.0002889691,3.78684e-05,0.0,-11.48433,2.2534757704306685e-07,-2.2369999896909576e-07,2.7200000474181252e-08,0.0,-2.2531773688320988e-07
0.0048907,-0.0010396,0.0271,0.0025,-0.0002775918,6.40917e-05,0.0,-11.85563,2.289524871912363e-07,-2.232000042567961e-07,5.100000066704524e-08,0.0,-2.2892607327591047e-07
-0.005,0.0,0.0345,0.0025,0.0001871134,-1.239e-07,0.0,-2.044415,8.239999971237921e-08,8.239999971237921e-08,-0.0,0.0,-8.240000000034331e-08
-0.0049726,-0.0005226665,0.0347,0.0025,0.0001795491,1.88591e-05,0.0,-1.920321,7.902657728209306e-08,7.860000295067948e-08,8.199999790292622e-09,0.0,-7.902655406889086e-08
0.005,-0.0,0.0345,0.0025,-0.0001878802,-3.288e-07,0.0,-2.011069,8.220024483307498e-08,-8.220000324854482e-08,-2.000000026702864e-10,0.0,-8.21999999959383e-08
0.0049726,0.0005226665,0.0347,0.0025,-0.0001800181,-1.89848e-05,0.0,-1.929406,7.894814757491986e-08,-7.85000011660486e-08,-8.399999806840697e-09,0.0,-7.894800861836526e-08
-0.005,0.0,0.0155,0.0025,-0.0073004685,-0.0001182725,0.0,26.72341,4.46434796685935e-06,-4.4630000957113225e-06,-1.0969999664212082e-07,0.0,4.463001202334796e-06
-0.0049726,0.0005226665,0.0153,0.0025,-0.0084387835,0.0008199345,0.0,26.2277,4.679434823628981e-06,-4.661500042857369e-06,4.092999859039992e-07,0.0,4.67874755654199e-06
0.005,-0.0,0.0155,0.0025,0.0076917336,-0.0001006113,0.0,32.16872,4.756026100949384e-06,4.755700047098799e-06,-5.5699999279568146e-08,0.0,4.755700309954508e-06
0.0049726,-0.0005226665,0.0153,0.0025,0.0087793154,-0.0010317448,0.0,28.93406,4.983571670891251e-06,4.951600203639828e-06,-5.635999968944816e-07,0.0,4.983387257843051e-06
0.0048907,0.0010396,0.0234,0.0025,0.0001072962,5.29352e-05,0.0,-19.29588,1.0948186712766983e-07,-1.0880000189672501e-07,-1.2200000121254106e-08,0.0,-1.0895886640681363e-07
0.0049726,0.0005226635,0.0232,0.0025,0.0001981387,4.53569e-05,0.0,-20.16137,9.361201591673307e-08,-9.360000063907137e-08,1.500000013088254e-09,0.0,-9.293039425137262e-08
-0.0048907,-0.0010396,0.0234,0.0025,-0.0001209785,-4.36231e-05,0.0,-19.53953,1.1097260710357659e-07,1.096000019629173e-07,1.7399999663325616e-08,0.0,-1.1082258113883497e-07
-0.0049726,-0.0005226635,0.0232,0.0025,-0.0002205987,-3.89173e-05,0.0,-19.8648,9.329914263389583e-08,9.320000060597522e-08,4.2999999116943854e-09,0.0,-9.313888593969616e-08
-0.0048907,0.0010396,0.0266,0.0025,0.000235319,-4.88344e-05,0.0,-13.07228,2.226568938112905e-07,2.179999967211188e-07,-4.529999841906829e-08,0.0,-2.2265456659127658e-07
-0.0049726,0.0005226635,0.0268,0.0025,0.0002496213,-2.55307e-05,0.0,-12.51426,2.239635676914986e-07,2.2279999711827259e-07,-2.280000011012362e-08,0.0,-2.239627245022649e-07
0.0048907,-0.0010396,0.0266,0.0025,-0.0002502345,5.97588e-05,0.0,-12.77577,2.2833734192317934e-07,-2.2250000597523467e-07,5.1299998915510514e-08,0.0,-2.2830374740018256e-07
0.0049726,-0.0005226635,0.0268,0.0025,-0.0002601419,3.63524e-05,0.0,-12.28416,2.2542079136655957e-07,-2.2369999896909576e-07,2.7800000523825474e-08,0.0,-2.253804562667161e-07
0.005,0.0,0.034,0.0025,-0.0002054993,6.037e-07,0.0,-2.367048,9.160005731700949e-08,-9.160000047359063e-08,-1.000000013351432e-10,0.0,-9.159999999914376e-08
0.0049726,0.0005226664,0.0342,0.0025,-0.0001971655,-2.07553e-05,0.0,-2.177956,8.779396409863693e-08,-8.730000189416387e-08,-9.29999988130703e-09,0.0,-8.779387678826966e-08
-0.005,0.0,0.034,0.0025,0.0002036919,-5.551e-07,0.0,-2.412519,9.140005374774773e-08,9.139999690432887e-08,-1.000000013351432e-10,0.0,-9.139999999907555e-08
-0.0049726,-0.0005226664,0.0342,0.0025,0.0001956476,2.04528e-05,0.0,-2.167773,8.767354131578031e-08,8.7200000109533e-08,9.099999864758956e-09,0.0,-8.767351796640233e-08
-0.005,-0.0,0.016,0.0025,-0.005442688,-0.0001556443,0.0,34.77633,4.066307155881077e-06,-4.064800123160239e-06,-1.1070000027757487e-07,0.0,4.064801224453775e-06
-0.0049726,0.0005226664,0.0158,0.0025,-0.0061579466,0.0005548657,0.0,30.46511,4.201605406706221e-06,-4.186700152786216e-06,3.5360000083528575e-07,0.0,4.200726393819437e-06
0.005,-0.0,0.016,0.0025,0.005911727,-7.43894e-05,0.0,36.16931,4.33399736721185e-06,4.333599918027176e-06,-5.869999952778926e-08,0.0,4.333600344270418e-06
0.0049726,-0.0005226664,0.0158,0.0025,0.0065808935,-0.0007595606,0.0,35.88107,4.494981112657115e-06,4.46559988631634e-06,-5.131000193614454e-07,0.0,4.49477093635714e-06
-0.0049726,0.0005226636,0.0263,0.0025,0.000227888,-2.12347e-05,0.0,-13.13859,2.2047052539164724e-07,2.1939999328424165e-07,-2.170000001910921e-08,0.0,-2.204663653174524e-07
-0.0048907,0.0010396,0.0261,0.0025,0.0002175757,-4.16313e-05,0.0,-13.59534,2.1796449800604023e-07,2.1360000346248853e-07,-4.340000003821842e-08,0.0,-2.179556754930076e-07
0.0048907,-0.0010396,0.0261,0.0025,-0.0002235341,5.67627e-05,0.0,-13.43485,2.2420761069952277e-07,-2.184000038596423e-07,5.069999886586629e-08,0.0,-2.2416859758560281e-07
0.0049726,-0.0005226636,0.0263,0.0025,-0.0002317635,3.51028e-05,0.0,-13.00707,2.225682749212865e-07,-2.208000040582192e-07,2.800000054037355e-08,0.0,-2.2251725031920827e-07
-0.0049726,-0.0005226636,0.0237,0.0025,-5.1274e-06,-1.27904e-05,0.0,-18.20584,1.3902014472932933e-07,1.3860000080967438e-07,1.0800000005417587e-08,0.0,-1.3896962409130909e-07
-0.0048907,-0.0010396,0.0239,0.0025,4.45993e-05,-3.3754e-06,0.0,-17.32961,1.5012167864369985e-07,1.476000051070514e-07,2.7400000490729326e-08,0.0,-1.5007132694779685e-07
0.0048907,0.0010396,0.0239,0.0025,-4.9677e-05,1.31637e-05,0.0,-17.35822,1.4599770281620295e-07,-1.4430000305765134e-07,-2.2200000060479397e-08,0.0,-1.4576225099843798e-07
0.0049726,0.0005226636,0.0237,0.0025,-2.8518e-06,2.21211e-05,0.0,-17.86004,1.3627766293211607e-07,-1.362000006110975e-07,-4.599999936516497e-09,0.0,-1.3593466092424317e-07
-0.005,0.0,0.0335,0.0025,0.0002219914,-4.138e-07,0.0,-2.740403,1.0110004922125881e-07,1.0109999948326731e-07,-1.000000013351432e-10,0.0,-1.0109999999934755e-07
-0.0049726,-0.0005226663,0.0337,0.0025,0.0002131707,2.21594e-05,0.0,-2.609813,9.71265663451959e-08,9.65999973345788e-08,1.0099999947499327e-08,0.0,-9.712655230781353e-08
-0.005,0.0,0.0165,0.0025,-0.0045254237,-0.0001565802,0.0,38.32282,3.7682134461647365e-06,-3.7668000913981814e-06,-1.0320000143337893e-07,0.0,3.766801064222433e-06
-0.0049726,0.0005226663,0.0163,0.0025,-0.0048514496,0.0003993621,0.0,37.74707,3.858194304484641e-06,-3.8450998545158654e-06,3.176000120674871e-07,0.0,3.857234692590354e-06
0.005,-0.0,0.0335,0.0025,-0.000222918,1.0386e-06,0.0,-2.728099,1.0149999951636346e-07,-1.0149999951636346e-07,0.0,0.0,-1.0150000000035131e-07
0.0049726,0.0005226663,0.0337,0.0025,-0.0002146311,-2.20294e-05,0.0,-2.548461,9.73359135514329e-08,-9.680000090384056e-08,-1.0199999955773364e-08,0.0,-9.733590992412611e-08
0.005,-0.0,0.0165,0.0025,0.0050183934,-7.90045e-05,0.0,36.27101,4.004940365121001e-06,4.004400125268148e-06,-6.580000189160273e-08,0.0,4.00440043261778e-06
0.0049726,-0.0005226663,0.0163,0.0025,0.0053525637,-0.0006164421,0.0,34.96739,4.142824309383286e-06,4.114900093554752e-06,-4.802000148629304e-07,0.0,4.1425531757208894e-06
0.0049726,-0.0005226637,0.0258,0.0025,-0.0002072137,3.42397e-05,0.0,-14.17431,2.167035262345962e-07,-2.148999982409805e-07,2.790000053209951e-08,0.0,-2.166391201681786e-07
0.0048907,-0.0010396,0.0256,0.0025,-0.000203739,5.49986e-05,0.0,-14.25669,2.167742820802232e-07,-2.109999996946499e-07,4.969999878312592e-08,0.0,-2.1672239859053116e-07
-0.0048907,0.0010396,0.0256,0.0025,0.0002003329,-3.47229e-05,0.0,-14.18539,2.105503682514609e-07,2.0650000465138874e-07,-4.110000162427241e-08,0.0,-2.1053262276669177e-07
-0.0049726,0.0005226637,0.0258,0.0025,0.0002108039,-1.77418e-05,0.0,-14.21411,2.143823962796887e-07,2.1339999989322678e-07,-2.0499999919820766e-08,0.0,-2.143737970576598e-07
-0.0048907,-0.0010396,0.0244,0.0025,0.0001298218,1.82328e-05,0.0,-16.22073,1.7626939552428667e-07,1.7290000187131227e-07,3.4300001061637886e-08,0.0,-1.762530673042606e-07
-0.0049726,-0.0005226637,0.0242,0.0025,0.0001093966,2.0062e-06,0.0,-16.72632,1.688130879529126e-07,1.681000014741585e-07,1.549999950611891e-08,0.0,-1.6879931172709278e-07
0.0049726,0.0005226637,0.0242,0.0025,-0.0001065257,7.429e-06,0.0,-16.63516,1.643521159166994e-07,-1.64100001143197e-07,-9.099999864758956e-09,0.0,-1.6415220940781822e-07
0.0048907,0.0010396,0.0244,0.0025,-0.0001269647,-1.0363e-05,0.0,-16.13947,1.7032169807862374e-07,-1.6779999612026586e-07,-2.9200000639661994e-08,0.0,-1.70204123355229e-07
-0.0049726,-0.0005226638,0.0247,0.0025,0.0001647147,1.06971e-05,0.0,-15.57915,1.890471423848794e-07,1.881000031289659e-07,1.8899999787436172e-08,0.0,-1.8904515252781556e-07
-0.0048907,-0.0010396,0.0249,0.0025,0.0001730511,2.9738e-05,0.0,-15.25282,1.9449136345883744e-07,1.905000033275428e-07,3.9199999690708864e-08,0.0,-1.9448724378201554e-07
0.0048907,0.0010396,0.0249,0.0025,-0.0001595501,-2.36059e-05,0.0,-15.58474,1.8767954657050723e-07,-1.8449999572567322e-07,-3.4399999293555084e-08,0.0,-1.8762034653153903e-07
0.0049726,0.0005226638,0.0247,0.0025,-0.0001539223,-9.194e-07,0.0,-15.7483,1.8383231292773416e-07,-1.83400004516443e-07,-1.2600000154350255e-08,0.0,-1.8371234014862708e-07
-0.0049726,0.0005226638,0.0253,0.0025,0.000193995,-1.56254e-05,0.0,-14.72847,2.0540871048524423e-07,2.0449999738048064e-07,-1.929999982053232e-08,0.0,-2.05397116708958e-07
-0.0048907,0.0010396,0.0251,0.0025,0.0001806624,-2.83081e-05,0.0,-15.37485,2.0011876245007443e-07,1.963999949339268e-07,-3.839999962451657e-08,0.0,-2.0009196485641645e-07
0.0048907,-0.0010396,0.0251,0.0025,-0.0001878256,5.38033e-05,0.0,-14.70011,2.0623564012112183e-07,-2.0049999704951915e-07,4.82999986672894e-08,0.0,-2.0616077947652883e-07
0.0049726,-0.0005226638,0.0253,0.0025,-0.0001877222,3.39631e-05,0.0,-14.71474,2.0696207059245353e-07,-2.0509999387741118e-07,2.7700000515551437e-08,0.0,-2.0687190275571476e-07
-0.005,0.0,0.033,0.0025,0.0002413515,-1.084e-07,0.0,-3.058786,1.1150004297633132e-07,1.1150000034376717e-07,-1.000000013351432e-10,0.0,-1.1149999999942456e-07
-0.0049726,-0.0005226661,0.0332,0.0025,0.000232093,2.40369e-05,0.0,-2.979073,1.0747474021854941e-07,1.0690000351587514e-07,1.1100000030239698e-08,0.0,-1.0747465588843708e-07
0.005,-0.0,0.033,0.0025,-0.0002409768,1.1253e-06,0.0,-3.161176,1.1190000037686332e-07,-1.1190000037686332e-07,0.0,0.0,-1.1190000000042832e-07
0.0049726,0.0005226661,0.0332,0.0025,-0.0002323468,-2.31688e-05,0.0,-3.138058,1.0768403058136755e-07,-1.0709999997970954e-07,-1.1200000038513735e-08,0.0,-1.0768401350301493e-07
-0.005,0.0,0.017,0.0025,-0.0043032266,-0.0001565726,0.0,34.79355,3.497714942568564e-06,-3.4964000406034756e-06,-9.589999905301738e-08,0.0,3.4964009190379536e-06
-0.0049726,0.0005226661,0.0168,0.0025,-0.004352986,0.0003399769,0.0,37.38688,3.5783275507128565e-06,-3.5665000268636504e-06,2.9070000095998694e-07,0.0,3.5773490518033538e-06
0.005,-0.0,0.017,0.0025,0.0047968441,-0.0001030471,0.0,33.79035,3.6945900774298934e-06,3.6938999983249232e-06,-7.140000235494881e-08,0.0,3.693900509419562e-06
0.0049726,-0.0005226661,0.0168,0.0025,0.0048834703,-0.0005820161,0.0,35.25032,3.8361999941116665e-06,3.809300096691004e-06,-4.53500007324692e-07,0.0,3.835836453231108e-06
-0.005,-0.0,0.0325,0.0025,0.0002607602,-5.54e-08,0.0,-3.629874,1.2270004390302347e-07,1.2270000127045932e-07,-1.000000013351432e-10,0.0,-1.2269999999890702e-07
-0.0049726,-0.000522666,0.0327,0.0025,0.0002510975,2.58829e-05,0.0,-3.431674,1.1823112799902447e-07,1.1760000262484027e-07,1.2200000121254106e-08,0.0,-1.1823102136123559e-07
0.005,-0.0,0.0325,0.0025,-0.0002598864,1.0742e-06,0.0,-3.592584,1.2280015937449207e-07,-1.228000030550902e-07,2.000000026702864e-10,0.0,-1.2279999999590535e-07
0.0049726,0.000522666,0.0327,0.0025,-0.0002505621,-2.458e-05,0.0,-3.492187,1.1852953463176163e-07,-1.1790000087330554e-07,-1.2200000121254106e-08,0.0,-1.1852937777459549e-07
-0.005,0.0,0.0175,0.0025,-0.004537174,-0.0001350415,0.0,26.86489,3.1972010674508056e-06,-3.196099896740634e-06,-8.389999806013293e-08,0.0,3.1961007034711844e-06
-0.0049726,0.000522666,0.0173,0.0025,-0.0043978185,0.0003520221,0.0,30.9026,3.289112100901548e-06,-3.2781999834696762e-06,2.6769998839881737e-07,0.0,3.28822415582037e-06
0.005,0.0,0.0175,0.0025,0.0049683517,-0.0001296779,0.0,25.52317,3.358831691002706e-06,3.3581000025151297e-06,-7.010000047102949e-08,0.0,3.3581004910705065e-06
0.0049726,-0.000522666,0.0173,0.0025,0.0049022208,-0.0006094092,0.0,30.04492,3.5260763979749754e-06,3.500600087136263e-06,-4.231000048093847e-07,0.0,3.525649909711867e-06
-0.0048907,-0.0010396,0.0254,0.0025,0.0001965791,3.67012e-05,0.0,-14.79687,2.0740118600315327e-07,2.0299999903272692e-07,4.250000174010893e-08,0.0,-2.0740020359715644e-07
-0.0049726,-0.000522664,0.0252,0.0025,0.0001927957,1.62841e-05,0.0,-14.87547,2.0320888438618567e-07,2.0209999718190375e-07,2.1199999977739026e-08,0.0,-2.0320887828603057e-07
-0.0048907,0.0010396,0.0246,0.0025,0.0001539814,-2.08581e-05,0.0,-15.78629,1.860789637930793e-07,1.8270000623488158e-07,-3.530000114437826e-08,0.0,-1.8604681457663058e-07
-0.0049726,0.000522664,0.0248,0.0025,0.000172455,-1.35043e-05,0.0,-15.49997,1.9296022912840272e-07,1.921000034599274e-07,-1.8199999729517913e-08,0.0,-1.929500648067614e-07
0.0048907,0.0010396,0.0254,0.0025,-0.0001760682,-3.11302e-05,0.0,-14.79312,2.0029590075409942e-07,-1.9659999850318854e-07,-3.830000139259937e-08,0.0,-2.002668017609191e-07
0.0049726,0.000522664,0.0252,0.0025,-0.0001764443,-5.3106e-06,0.0,-15.26525,1.9789234784184373e-07,-1.9729999678474996e-07,-1.5299999489570837e-08,0.0,-1.9781842812427453e-07
0.0048907,-0.0010396,0.0246,0.0025,-0.0001643054,5.04305e-05,0.0,-15.75888,1.9172485110630078e-07,-1.860999958580578e-07,4.6099998485260585e-08,0.0,-1.9161805547406735e-07
0.0049726,-0.000522664,0.0248,0.0025,-0.0001689034,3.42072e-05,0.0,-15.23787,1.939170886089414e-07,-1.9200000167529652e-07,2.7200000474181252e-08,0.0,-1.93791404730706e-07
0.005,-0.0,0.018,0.0025,0.0052400716,-0.0001538755,0.0,17.24131,2.9804893983964575e-06,2.9798000014125137e-06,-6.409999997458726e-08,0.0,2.9798004106363837e-06
0.0049726,-0.0005226659,0.0178,0.0025,0.0051268361,-0.0006593911,0.0,21.18647,3.161407903462532e-06,3.1380000109493267e-06,-3.8400000335059303e-07,0.0,3.1609491909943485e-06
0.005,-0.0,0.032,0.0025,-0.0002784147,2.085e-06,0.0,-4.078882,1.342009312566006e-07,-1.341999933401894e-07,4.999999858590343e-10,0.0,-1.3419999997463933e-07
0.0049726,0.0005226659,0.0322,0.0025,-0.0002689783,-2.63824e-05,0.0,-3.890987,1.2937515236899344e-07,-1.286999946614742e-07,-1.3200000203994477e-08,0.0,-1.2937474204791077e-07
-0.005,0.0,0.018,0.0025,-0.0048932357,-0.0001131935,0.0,17.95435,2.8633028250624193e-06,-2.8623999241972342e-06,-7.189999706724848e-08,0.0,2.8624005166651492e-06
-0.0049726,0.0005226659,0.0178,0.0025,-0.0047186291,0.0004007867,0.0,22.42561,2.964933628391009e-06,-2.9549998998845695e-06,2.424999934191874e-07,0.0,2.9641604804746605e-06
